Region,Review,Rating
East Asia,"I finally finished it, 16 episodes and more than 20 hours of total running time. I'm not a fan of Korean Telenovelas, but I decided to give this one a try because of all the hype and also I thought that anything related to North Korea should be interesting.And it turned out to be quite an amazing series. In fact the hardest thing I had to do was resist watching the next episode because once you start watching it, it's pretty hard to stop.I think the North Korean setting is what makes this series unique and great, and also what kept me going thru some cheesy scenes (this is, after all, a Soap Opera). The setting bought the viewers to an exotic, new place with strange customs, and at the same time allowed the ""Fish Out of Water"" Plot Device on both sides of Korea (a minor spoiler there).Aside from that the series is also very well made in terms of Script and Plot Twists. It initially starts out as a Romantic Comedy with incredibly witty, you-will-fall-out-of-your-chair-laughing dialogue, and eventually evolves into a Soap Opera Thriller towards the middle of the season with clever Cliffhangers at the end of each Episode.The pacing is fast, there are always a lot of things happening onscreen, and the Cinematography is amazing, especially the scenes in Switzerland which made the place almost look like heaven.My only reservation is that is a bit cheesy at times as I mentioned earlier, and also a bit too wholesome for me, which made it feel a bit too unreal at times. I mean, no-tongue kisses, really?And no sex, despite all those gorgeous people sleeping around in each other's apartments? I think they just wanted the series to be as acceptable for as wide an audience as possible.Despite that, overall I would say that this is no ordinary series, it is much better than much of what I have seen on Netflix so far. I think it is an Instant Classic, a Masterpiece that must be seen. Truly outstanding.",10
East Asia,"What a wonderful rollercoaster of a show! You'll laugh, you'll cry, you'll even laugh and cry!. Beautifully written - great story and a great cast. Son Ye-jin stands out as the incredible lead as does Hyun Bin as the almost Jack Bauer esq. hero. In fact, the series has a bit of a 24 feel to it for some reason - but one with a lot of heart. The contrast between North and South Korea is like chalk and cheese, but also eye-opening to life in the North and I think they treated it very respectfully. Can't recommend it enough - don't let the subtitles put you off!",10
East Asia,I swear i need season 2 . I cant get enough with 1season only . I wanna see their twin girls . I want some make love scenes ... please .,10
East Asia,"Breathless during the whole series!
Probably one of the greatest Love Stories I've ever seen in my life!
So powerful, so innocent, so highly emotional!
Full of the differences between the two different states, which made it so engaging!
I am in love with this series!
The two actors were both so beautiful and great in acting, having high chemistry between them. Probably one of the best couples I've seen in TV series!
I am also in love with Hyun Bin! :)",10
East Asia,"I was sceptical to watch it when I read the description, but I gave it a go. I'm glad I did, it's funny, romantic, lots of drama and you get teary. 9/10
I love the main characters and especially Hyun Bin is handsome ?? .I wish for a season 2 next year ??. Please Netflix we want to see a season 2 in 2021",9
East Asia,"Started off really well but it dragged out with very lazy ending (basically the last 7 episodes even), many unnecessary scenes. Couldn't get myself to be touched in the last episodes because of these tired repeated clichés and goodbyes. Plus they killed the best character and seodan redemption arc. Absolutely ridiculous.",4
East Asia,A beautiful love story with fabulous lead stars. Such a lovely series. Really well done. Brilliant.,10
East Asia,"If you have forgotten how it feels to believe in Love, you'll be reminded.",10
East Asia,"Watch out you will be addicted to the drama. Yesterday I watched the last episode and I can't get over it. Love the story, characters everything ^^.
The main actors has great chemistry <3 I am hoping for season 2.
You must watch this drama!!!",10
East Asia,"I really enjoy the language too!
The reality on N Korea is off, but that does not spoil the overall experience.",9
East Asia,"Lets get to the point, this series destroyed my heart, i need to re wire. It didn't matter whether the scene was happy or sad, i wad just crying. I never felt this attached and this emotional over any other kdrama i can say this one wasn't typical teenage type drama but it was one that adults also can relate with. It wasn't one girl many boy or one amazing boy with a girl less than him, It was forbidden love, something u can't reach not because of one side of love but because of the political situation. Aaaaah I can't even say how much i loved it. ( still crying )",10
East Asia,"My most unforgettable kdrama series. I love each and every episode. The soundtrack fits to every scenes. It is well-played and portrays strongly each and every emotions and feelings of the characters. Amazing plot which is far best than ""Romeo and Juliet"" romance. I never expected this kdrama being out of the ordinary melodrama and tragic plot. This is so balance. Anyone who will watch this series will not be left heartbroken but will feel hopeful and loved. It feels so good watching it.",10
East Asia,"I'm a sucker for romance, and this k-drama got me so hooked it's Insane.It can be a little corny sometimes with the typical K-drama, but that is also the charming part if you can embrace it.Sarangui Boolshichak is filmed in an different way with more of a non-sexual aspect. which i think it makes this Sarangui Boolshichak more beautiful.
It was humors, romantic, nail biting and intrigued of what will happen next.
The story is beautiful and the typical knight in shining armor never gets old.the chemistry is very good between the main characters.
I loved hyun-bin. and son ye-jin made a huge impact in the emotions part.Im gonna watch this another time with my girlfriend.",10
East Asia,Really engaging and fun to watchGive it a chance9/10,9
East Asia,"I only watched a few Korean drama movies and this is my first Korean Drama series but I enjoyed it a lot that I'm watching it for the second time. The cast, the action, comedy and drama, the soundtrack, the sceneries are all so good! It's an emotional rollercoaster ride!",10
East Asia,"I've never, ever watched a Korean show and this show just shook me to the core! The plot is out-of-this-world, truly original, and the acting is amazing!!!! I felt every feeling, I laughed, I cries and I can't get enough of it! It's way better than any Hollywood production. Just do yourself a favour and watch it!!!!",10
East Asia,"Kind of but not quite a Romeo and Juliet story, mixed with fantasy, satire, comedy, tragedy, murder, mystery, tension, wistfulness, and dramatic, fateful and improbable but entirely romantic coincidences; with observations on politics, societies, character, and allusions to Hollywood and other movies, eg., Pretty Woman, The Wizard of Oz.Characters and pretensions that are universal; this series is for the world. The 'hero' is the romance the captivating characters create (even the villains).Despite being subtitled (beautifully rendered), the series is entrancing. Probably even better if you understand Korean.Ten stars. Bravo.",10
East Asia,"Worth to watch if you need something light and romantic
Unforgettable drama with good acting.",8
East Asia,"At first I'm curious to what the fuss is all about with CLOY and now that I've watched it I'm honestly just dumbfounded. I've never cried like this on kdramas since Goblin, only this time it's almost every ep ?? The plot, acting/cast, and OST are all 10/10-not to mention the overall superb cinematography ??CLOY is now the second-highest rated kdrama on television history, beating Reply 1988 and Goblin (Well-deserved imho ????) No doubt CLOY would win numerous awards at Baeksang Arts Awards (which is like the Emmys of Korea)",10
East Asia,"For a KD to portray and pull off the North Korean culture and dialect deserves an award in itself. So many dramas fail to capture the depiction of North Korea in the positive sense of things, but this KD does everything in its power to show both the good and bad side of the country including the value of belonging in a community. The character development of both leads and supporting cast was also incredible to watch given no one outshone one another, and each character (whether their part was big or small) had an equal opportunity to tell their life story. Moreover, to unite the two Koreas by plotting a developing romance between two people with completely opposite lives and mantra was a genius idea. The energy and undeniable chemistry you felt from the screen b/w the two leads is honestly unmatched, and the fact that I cried in almost every episode goes to show how big of an impact most of the scenes had on me to feel the way I did.",10
East Asia,"The Best K Series I've seen to date I cant even stress enough how perfect the Plot, Storyline, Cinematography,Script and Set Design its like your watching a movie every episode..Aside from the visuals the Cast is on point their character build up, from.the smallest role made a vital part of the story. Every actors and actresses in this series will make you love them as if you are with them, you will laugh, cry, mad, frustrated, root and fall in love with them.. their acting skills will hypnotized you to their realm.The script will be embedded to your heart and will be immortalize as one of the great love story of all time.salute to the writerSon Ye Jin and Hyun Bin chemistry described as being off the chart is an understatement. Their acting as if its real. I never shipped a couple this much hope they will find love with each otherLet me say their OST alone is a masterpiece how clever it was perfectly place in every scene how it will add to the pain and the happiness. I dont understand the lyrics but damn feels and chills everytime.Never in my existence did I cry for a movie or series unless there is an animal involve in it. But watching CLOY...I cried river of tears. i cant even understand myself whyI know you might be hesitant to watch it because of how long every episode is but trust me you will be begging for more.It is once in a life time that we can enjoy this kind of masterpiece so give yourself a treat
100/10PS.: This series also tackles about depression and suicide which is very timely and relevant and you will learn that one's love sometime can save a life not by coincidence but with fate",10
East Asia,I am deeply impressed by the way they have portray their country and make in such a sophisticated way that no one can go without appreciating after watching a very inspirational drama. It fulfills all the parameter of a family season which we can watch with our whole family including children.,10
East Asia,Thank you. I will have this serie in my heart to the rest of my live.,10
East Asia,"It has been several weeks since I watched the last episode of Crash Landing on You and I am utterly shocked by how much I miss these characters. And not just the main characters whose chemistry was magical but all the supporting cast as well. They lent a depth and breadth to this tale--the good guys were endearing and the bad guys were classic. Caution: You will have to suspend judgement about a few circumstances but if you ever read Peter Pan, you will easily want to believe they can fly. Personal note: I started watched K-D's because I am 75 years old and wanted to keep my mind sharp by reading subtitles. I don't know if my mind is sharper but my heart is warmer thanks to this wonderful series.",10
East Asia,"Watched almost all korean drama and this will remain number 1 for me. All of family members age ranging 17-65 love this drama as well. See it for yourself and for sure ull love it as wellACTORS :main leads Hyun bin and Son Ye jin they have the skills and charisma to portray the role they played,they were the right actors to play the role they did. All the supporting cast are well chosen and also did a good job potraying each or their roleBEST CINEMATOGRAPY AND AWESOME SOUNDTRACKSDIRECTOR ,WRITER , Present it in a concise way with mind blowing scenes and heart fluttering moments .After finishing this drama . Im not watching anything not until 6 mos elapsed ,cause I cant move one .",10
East Asia,"This show is the only K-drama that could suck me in into the Hallyu (Korean wave). The story is amazingly compelling and stays with you long after you've finished watching, the main lead has incredible chemistry, the cast is solid and gives strong performance, and the settings (particularly the North Korean ones) are so detailed and well-illustrated. I cried, laughed, and swooned throughout the entire 16 episodes. Would definitely recommend watching!",10
East Asia,I had never watched a K-drama before but at the insistence of Netflix I started it and am I ever glad I did. This is a love story that manages to be sweet and funny and action filled and touching with an incredible balance! I have watched it too many times to count already and can see myself viewing it many more times. In this age of pandemics and bad news this is soothing and wonderful for the soul,10
East Asia,"I opened this account just to be able to let future kdrama viewers know that this drama will get you hook just after one episode! The chemistry between the 2 lead stars, Hyun Bin & Son Ye Jin is amazing! This drama tops The Notebook for me. Check it out, you will not regret it.",10
East Asia,"Excellent cast, acting and sound track! I have never watched a drama series that could make me cry out loud, laugh out loud and suffer withdrawal symptoms afterwards.",10
East Asia,"This is probably my MOST FAVORITE KDrama! Lead actors are so freaking amazing! Kilig (Filipino slang for romantic excitement) overload Super Love Hyun Bin! This man CAN REALLY ACT! I am so impressed of his performance! Ye-jin is great too! There's definitely undeniably chemistry between them, love blossoms seem very true :DThis is just simply amazing, i will watch it more once that's for sure!",10
East Asia,"The first half is unique and enthralling, an engaging and relatively realistic take on life in North Korea. However, I felt that the second half was an unrealistic portrayal of South Korea. What started off a Romeo + Juliet love story in an authentic Korean setting dissolved into an idealized political argument. The story is cute and the characters are lovable (which should be all that matters). But a small part of me feels that the show, which had such promise, fell into old traps and stooped closer to the manipulating behaviour of the North.",8
East Asia,"North Korea here is a bucolic slightly backwards place, no internet or smart phones, with good hearted folk. Oh sure some baddies to add some tension but the writers dig deep into the K-Drama trope drawer.",5
East Asia,"This is my favorite Kdrama so far and I've watched so many of them. Seriously so good! Words can't explain how much I love this show; I watched it twice in a week! partly because of the coronavirus quarantine... I didn't get bored the 2nd time and I saw some details I missed the first time! Anyway I hope there's a season 2, I want to see them have babies- twins! and live a long happy life together with gray hair!",10
East Asia,Ight so just finished dis and it's good. Y'all should watch it. According to most North Korean people who defected its pretty accurate except for some parts.,10
East Asia,Stories laid behind each scene are set up based on unrealistic belief of the S.Korean towards the North one. K dramas are well known for their Romanticism overlapped with impractically platonic love. The characters are so done with their roles but the fact that it doesn't help anything! This is just a stereotypical Korean film...,1
East Asia,"I have no experience of k-dramas, this is my first time watching one. But this show, wooow. So many emotions happiness, sadness, drama, longing, excitement. I laughed I cried and couldn't help but feel it with my heart. Even though the episodes are long it's not enough. Loved every second of it",10
East Asia,"This is my first k-drama series, and I just loved it from every perspective. The background score, acting, story and direction all falls in perfect place. I don't think it can get any better than this !",10
East Asia,"To be honest, for me Crash Landing On You is the best kdrama ever. I love every episode and it is the first kdrama that I attracted to. Hyun Bin(Ri Jeong Hyeok) and Son Ye Jin(Yon Seri) are the perfect couple and both of them really fit in this drama. I don't know what to say anymore, but I really love this kdrama. Finally, I hope to see season 2 of Crash Landing On You especially I hope the the director will fulfill the viewer's wish that this drama will have season 2. Thank you for the best kdrama",9
East Asia,I would have given this one 10 stars because I enjoyed this very much right up until the end. The ending imho was simply unsatisfying and left a somewhat bitter taste in its wake. Pity.,7
East Asia,"I'd never wanted to start watching Korea drama, until this series came out on Netflix. I started watching these series since ppl have been raving about it. And they were right, it's really good! I have been rewatching for about 4 times and loving every episode! It's really hard to move on from this drama. Simply because of the main casts, Hyun Bin and So Ye-jin, they played it so well!! Hope there will be another K-drama with these 2 adorable persons on it.",10
East Asia,"It's my first time watching a Korean drama but it has me wondering if I need to go to North Korea to meet someone like him :D
Loved every second of this amazing show.",10
East Asia,"I watched this at the time it was showing. I loved the acting, the cast made informed decisions and executed their role perfectly, the funny parts were quite funny and the serious parts were so very well done. I was always inexplicably happy after watching this. It was sweet and. had the right amount of romance + duty.",10
East Asia,"It is totally overhyped as people are saying this is the best K-drama they have seen in years.Have people gone mad or what ??
The story has absolutely no strength in this but the characters and the comedy atleast make it for a sweet good rom-com upto Episode 9 only.Consider that episde as an ending to the series.After that episode the series totally goes off the rails trying to include action and deus-ex machinas and irrational acts of characters.The series is just forcefully dragged beyond episode 9.The finale episode is ultimate cheese and fan service episode which is painfully long for 2 hours.I am first time K-drama watcher and I am really worried that if this is the standard for the K- drama fans to consider something as best ??",6
East Asia,"Crash Landing on you places its viewers in an emotional roller coaster and makes its viewers feel vivid emotions to bliss, anger and sadness. It adds its underlying political aspect as well, by promoting the union of the two Koreas just like the union of the main protagonists.",10
East Asia,"I watched it twice and enjoyed a lot, comedy scenes and the pure love and the situation of North Korea made me think and some how compare wit the country I live. Hyun Bin is one of my favorite stars from long time ago and I just become eager to watch the drama because of him but I found that Son Ye JIN is also marvelous. I f you watch it, you will enjoy it so much.",10
East Asia,I just love all the characters and cast.The story is also nicely written and directed amazingly.Must watch.,10
East Asia,"I enjoy ""Crash landing on you"" a lot. We have been tired with the sucks in real life, so for me watching movie is relaxing hobby, and this movie is definitly for that purpose. It brings some funny moments with rural neighbors, soldiers, friends, daily life of a mystery land - North Korea.
Strongly recommend!",10
East Asia,"This is a korean drama that I am glad i saved to watch whilst we are globally in lockdown. I know it will be good as I have seen some post in social media and some online review so I already have some expecations.Usually when you have good expectation you tend to be a bit disappointed when you didnt meet it. But this one did not disappoint one bit.
Characters in this drama are perfectly chosen. HYun Bin is dashing both in his military and civilian clothes. my gosh he is a delight to watch in all angles. His cold reaction is both endearing and manly. Son ye jin is a strong street wise woman that doesnt just cry and get scared in the corner. They have a very good chemistry that you would want to be put to reality. This is not a teen comedy drama nor any other drama that is over the top. This drama is a an adult kind of love that attraction started from the very first episode and Yoon Se ri has said that in a comedic way from the beginning. The risks they take to save each others lives prove the love they have for each other. The thoughtfullness that one has for each other is remarkable. You feel their pain and happiness and the difficulties they face for not being allowed to be together just because they are in a conflicting nation. The amount of times they say their goodbyes are all so painful that you would think it would always be their last time to see each other.
The supporting characters hyun Bin subordinates played their part really well. They show how a north korean would react to the many things that are just ordinary in SK but lacked in NK. The women villagers are overpowering in the beginning but it shows that the people in NK are just normal human being capable of showing emotions doing their day to day lives in a small village. I have done some researched after watching this drama and it says the lifestyle by the north korean depicted in this drama is true to what is happening in there and I would like believe that.
There are no loose end on this drama. Everything is very well explained as to what, how, why something happen. Which is what i love on korean drama. You will not have the urge to throw a glass to the Television screen in frustration which we sometimes feel in some hollywood dramas.
The writer is very clever that no one among the main characters ended with defection from each others country. They subtly choose Switzerland as a neutral country to stay. Brilliant!",10
East Asia,"This is a dramedy with absurd premisses. Very different from almost everything else we have seen, even though we watch our share of Korean movies and shows. The story is good and you'd be tempted to binge. But what makes this show shine are the great actors - we have laughed so much, cried so much, it is a rare gem.A bit of the acting is too much, as should be expected, and a few characters are quite one-dimensional. But it all comes together exceptionally well. Strong recommendation, especially good to escape the covid-19 crisis and all; immerse in this and fall in love with both main actors and their supporting cast.",8
East Asia,"I am from Holland and have watched the series on Netflix. So much better than any romance film or series, and I have seen a lot of them over the decades of my years.",10
East Asia,"This drama is interesting as much of it is in North Korea. The North Korean accent is well done, the living style is well done, the North Korean government is also well done.However many parts of the drama are unrealistic:
-Son Ye Jin comes into North Korea after being sucked into a tornado. It makes zero sense that she survived the tornado while paragliding with no serious injury, and only had some cuts and bruises.
-The attitudes of the North Korean army members are too soft. It is unbelievable that there are so many nice guys.She had a different accent the whole time and no one found that suspicious. Even if she is a secret agent in SK she would still not forget her North Korean accent.-The selling of SK products at the market seems too easy. IN NK people are known for getting killed in such situations, so even people from the army buying those products are too unreal.",4
East Asia,"Now, I don't know what to watch next because this one is definitely good. It gave me feelings and still this drama is in my head. Worth-watching.",10
East Asia,"I love this show so much! I created an IMDB account just to rate and review CLOY.I usually don't watch Korean dramas, the last one I watched and got obsessed with was A Moment to Remember (2004). I really love the actress Son Ye-Jin, she was one of the reason I gave this show a try.The first episode got me instantly hooked; the amazing chemistry between the lead actors, breathtaking scenic backgrounds in Switzerland and Mongolia (suppose to represent North Korea) and soulful music. Actually not to mention the dramatic, action and funny scenes. You cannot help it to fall in love and relate to each character. In times of adversity and change this show really lifts me up and makes me feel like a teenager again. I never thought a show like this would provoke different emotions I had as a blissful teenager back in the days.Please watch this show! You will not get disappointed.Much thanks to all the people who were involved in this production. You added some corniness in my life.P.s. the OST song Sigriswill is sooo dreamy, serene and full of blissfulness!",10
East Asia,"Hey, I'm not into Korean drama and I hate crying over sentimental scenes but this drama put me into uncharted territory. I couldn't imagine myself crying almost every episode but this one got into my nerves. The soundtrack is also very superb and well-made. The actors are very talented and there are a lot of funny scenes mixed with sentimental scenes. You'll fall in love in the first episode and will keep falling until the end. Good job producers for having this kind of show. It is really amazing. Love, love, love it..",10
East Asia,I really amazed of captain ri and se ri love chemistry since 1st to last episode.both of them are amazing ??,10
East Asia,"First of all, the actors didn't just act but lived the characters. This is the perfect mixture of all kind of emotions. The more we watch the more we will get immersed in the story. The affection and love among the characters, every gesture of the characters either will make you smile or cry. The more we watch the harder it will be to watch the last episodes knowing the pain that the characters will go through. I thank the team for making me cry. It is and will be one of my all time favourite.",10
East Asia,"Had me on the edge of my seat in every episode.
Was waiting for the next weekend with the patience of a child.
The title might be cleche, but it delivered so much more than just smoke and mirrors.
It was amazing to see the characters grow to care and depend on each other.
The stakes are real and the serendipity added in between was done in a fresh manner that tugged at your heart strings.
If anything, it closed the rift between north and south a little bit. It introduced us to lives not telling us that the one way of life is better than another. It didnt make one particular nation evil and the other good.
What it has managed is to show us that people are what makes a place, regardless of what you have or where you are in the world.",10
East Asia,"This is one truly amazing shows out there and I would recommend it to everyone. It truly has to offer something for everyone. From Prefect direction to Flawless acting by the cast and scenario saturation, it was a delight to watch. The show is partly based in North Korea and they have beautifully captured the culture and practices. The overall tone of the show is Happy and romantic which makes you feel good. I am super impressed with Lead actress Son Ye Jin, her acting is flawless. I was not sure earlier about Hyun bin, but he is also so good. And kudos to rest of the cast. I don remember their names but deserve mention.
Overall, this show was one delightful addition in my growing Korean shows list. Would recommend to everyone.",10
East Asia,"I started crying at episode 7 and I am crying even more now that I have finished it. It is a great love story, funny, sad, romantic, never boring story. The actors are also great!",10
East Asia,"The best romantic series ever!
The way they connect the moments was the best part of the series.
And such a strong acting from every cast member.
The only series that I watched in any other language by viewing the subtitles!",10
East Asia,Probably the most overrated k-drama of all time. I don't get the hype surrounding this drama at all. It was pretty lame and boring,1
East Asia,"I have read dozens of novels and short stories, hundreds of movies, series etc. yet I never felt the way I did when I watched crash ...The strange thing is that it reminded me of Geme of Thrones! The common element between the two is the little details. Every small detail has its own significance and aim. The small unimportant charecters sunddenly play a crucial role in the story! The cast are just wonderfull.It is not just a romantic story like many other series. No. It also highlights the sad political fact of seperating lovers, families and friends between the two Koreas in a remarkable manner. Words cannot describe how great it is and the best word I can think of is bravo.",10
East Asia,"This movie compare north and south korea different,
made me reflect now live in city is so lucky.Love Hyun Bin & Ye-jin Son interaction between the two.
Beautiful scenes - main scene in swiss lake, play piano at pier.
Love song -yoon mi rae flower",8
East Asia,"This TV series was amazing!!! Loved every moment of it! The actors and directors did an amazing job, you really feel apart of it!! Great mix of comedy and romance. Definitely recommend!",10
East Asia,"This show is a flawless masterpiece. The storyline, screenplay, performance, direction - everything is top notch. And the chemistry between the protagonists is just unbelievable!!! It is not everyday that such shows are produced-probably once in an era. It is an absolute pathbreaking TV series. I guess I will switch off my TV for a few days to keep the warm feeling a little longer. Thanks to the entire team for delivering such a brilliant piece of art!",10
East Asia,"Top notch acting. Great characters. Can make even the coldest of hearts to flutter! At the end of it. You'll walk away with a smile on your face. My first korean drama. Glad I watched it. Was very skeptical to begin with and had low expectations. My oh my, was impressed with this show. Do watch it.",10
East Asia,This is one of the best k-dramas I've watched. Hyum Bin and So Ye Jin have this amazing chemistry that really takes you by storm! Is the ultimate love story of fate! A must watch!,10
East Asia,This story is like a beautifully intertwined hairbraid. Hyun Bin and SJY looked great together. Supporting casts were very delightful. Nothing that I can complain about this drama. I'll watch it again definitely.,10
East Asia,"I have watched C. L. O. Y. in netflix in early March due to the lockdown but my teenage daughter was pestering me for a month to watch it but I totally regretted it, since I fell in love with Hyun Bin and Son Ye Jin soon after. I've never been a fan of KD before but after CLOY I couldn't moved on. Their undeniable chemistry, superb casting, romantic scenes, myriad of emotions, brilliant director and cinematography, and the suitably perfect story/script! I wished TVN and Netflix will consider a part 2 or a new project for HB and SYJ considering the 1+ billion views of CLOY worldwide! #RiRi #BinJin",10
East Asia,"I finished the show a while back but I just had to make an account to say just how good this show is.The two main leads are amazing, the two back up leads are amazing. The storyline is just amazing. A wonderful OST. Words doesn't do this show justice. Even if you aren't into KDramas, please just watch this show and you'll see it's just as good as any other show.Ever since I finished this show, I've just been on a continuous binge of watching Korean shows and i can honestly tell you, nothing comes close to it.But I'm also grateful because watching Crash Landing On You has opened up my love for Korean shows and now I just can't get enough of them.",10
East Asia,"I did on n off watch Korean drama since ""steps to heaven"", ""im from stars"", but these years many Korean drama did disappoint me until watching this one. It just melt my heart and the charm of this movie really make me return to 17 yo again. It didn't make you cry heavily but feel sad and warm the same time. The scenery in Swiss is amazing but most importantly the storyline is up to the standard and not waste the money spent in filming aboard. Some drama just film oversea but the story didn't good enough, it's a waste. I would think of the story end in the way using reunification of south and north years after for the leading actor n actress to meet again. If it is so, I think this drama will be more controversial and draw lots more attention. Even it end that way, it's very good enough for the whole series and very laughable for many scenes as well.",9
East Asia,"Everything about this Kdrama were so easy to fall in love with. The beautiful story, magnificent scenery, heart touching soundtrack, and the chemistry of main characters Captain Ri and Yoon Se Ri makes your heart melt.",10
East Asia,Loved and enjoyed watching the movie so much. Perfect chemistry. Captivating story line. Beautifully directed. Great actors and actress ?,10
East Asia,"This is up there in my favourite list, it's a fairly unlikely story with a lot of laughter, suspense, cheese, drama, hilarity and some very good actors. The showing of the differences in the two worlds of Korea in a very respectful, human way was lovely. While we all know the differences, the daily lives of these people are still the same - food, love, family and work. It's a shame the world is the way it is, but essentially we're all after the same thing and whether you're rich, poor, powerful or midway, the feels are still there. I only wish the mean fiancee had fared better, but even her ending was reasonable. Watch this, even just for the eye candy and funny moments like the young guy getting all the mysterious business cards from random people :)",10
East Asia,"Son Ye Jin and Hyun Bin are two of my favorite actors, but I am now at episode 9 and can only watch it with the fast forward button.
The episodes are way too long, the evil doer are overacting/overacted, lots of impossibilities (tornado and no broken bones,...) and I see no chemistry between the leads. When I think about Son Ye Jin in ""something in the rain"" with her co-star....I would have believed they date for real!
I think I spend my Corona-isolated Easter holidays with something else.",6
East Asia,"Like others shared, one of the best Korean dramas ever. The writing (it is just soooo good) and OST, actors, just so amazing.Highly recommend! <3",10
East Asia,I love the plot and the intrigue! The actors play remarkably well as if the have a real chemistry outside the series. I would truly recommend this series for anyone. It's fun and dramatic in the same time.,10
East Asia,Sweet romance story and brilliant humour throughout,10
East Asia,"I don't think I can ever get over some scenes from this drama (especially Hyun bin and sonye-jin last goodbye from episode 15), cried like a baby and I don't regret it.",10
East Asia,"This story is really, really good and I highly recommend it. It's a complete story because it has it all: drama, romance, action and comedy. It also has a very good cast, with very beautiful women. Without such a cast, the scrip would never have been put in value so well. :)Personally, I related to the story even more, having been born in a former Communist country. So almost everything presented in the show looked very familiar. In reality, some of them were even worse than in this show, but the writers did a pretty good job introducing them in the story without having to shock the audience.",10
East Asia,I liked these drama. I mainly watched this drama because of the high anticipation and reviews. But I don't think it's as good as dots or goblin.I liked the 2nd couple more than the lead couple. So I DON'T THINK the 2nd male lead had to die. There was no basis in his death. I mean the main lead took so much risks. He even escaped to another country to keep his girl safe and not a single thing happened to him.??????I also hated the fact that Gu seung joo's death was not mourned by any. Not even the lead actress(he was her ex fiance and helped her go back to south korea). I think his last death scene(where the seo dan was taken as hostage) was not well written. It seemed like the writer wanted to finish this as fast as possible.The humour was great especially after they(Hyun bin and his comrades) escaped to south korea. Tbh I really liked the 4 comrades. They were awesome. It's because of them I could complete this show.,7
East Asia,"It's such a great romantic comedy and the actors are so good. I laughed when they laughed, i cried when they cried. First i was not sure that i want to watch this movie but i am sooo glad i started it...after the first minutes of the first episoade, i couldn't leave it. I surely recommend it. I'm a little sad that it ended, i would definetly watch more seasons of it. And the end it's partially sad from my point of view... I mean they lived the rest of their lives being together only 2 weeks per year? But it's super great anyway. I started watching movies with Hyun Bin now ?? and Ye-jin Son.",10
East Asia,"When I finished the show the first time, I immediately started on the first episode again; on the same day! Besides the main aspects of the show, all the other aspects, minor or otherwise were so well done!
The dialogue, the scenery's, the supporting plots etc etc. You would fall in love with the supporting characters for sure. You would remember the dialogues almost instantly. You would hit rewind just to see the set and scenery again.
Love that all the other major plots that are interlinked into the main love story are so well thought of and executed!
Planning to watch for the third time again!...... And maybe the fourth!",10
East Asia,Beautiful story...like they say..it was destiny that seri and captain Ri met...beautiful and happy ending.,10
East Asia,"I seldom write my reviews and comments but for this K-drama, I can't let it pass by giving it a perfect 10 in all aspects...This is the 3rd K-drama I've watched...first was Kingdom which is also very good, then The K2 which is just as watchable....but mind you, this K-drama is something different from all the shows and movies I've seen.....The story is somewhat un-believable but also possible to happen...the plot is so complex and it goes deeper and heavier every episode that you want to complete and know the ending soonest. The 2 main stars are so good looking, lovable and their pair has great chemistry...The many supporting casts added spice to the show....if not them providing the humor, it will be all tears and crying for the whole 16 episodes which may be too hard to handle. There are also some action and suspenseful scenes that really made the show complete. I quite find the last episode too long though that dampened all the hysteria...This is so far the BEST TV Show I've seen...",10
East Asia,"The best kdrama I've ever watched, hoping for a season 2 ??",10
East Asia,This is a very good moving series. I hope that the South Korean organization will put them in USB and fly the balloon over the border. These series will destroy Kim's regime much faster than we can imagine.,10
East Asia,"What a stunning performance delivered by versatile actress Son Ye Jin and handsome Hyun Bin. They really have a good charismatic chemistry. Casts were spectacular and they are all geniuses with their roles. I definitely admire how they portray about love for family, relationships, friends, subordinates, country, etc.. This is an example that your hoping in some scenes if only... I numerous cried with them, laugh with them and fear with them, what a moving scenes from Episode 1-16. I finished the whole series in 2 days. It is also a reminder that true love really happens. Kamsahamnida!!! xxx",10
East Asia,"I have seen a lot of TV shows over the years. While there are now more quality TV shows than ever, I more an more gave up, that a show will come along, that will get a spot in my top ten list. This show does.At moments I even thought it will reach the top spot, occupied since 15 years by Farscape. Just a few boring moments, overly constructed events and a few other little problems in the last few episodes hindered it to become my no. 1.But make no mistake, this is one of the best TV shows ever created.
The cast is awesome. From the smallest role up to the two main Actors. Especially Ye-jin Son is just perfect.Story, visuals and music are very well done. Very interesting scenario and story, beautiful locations and songs, that you want to hear over and over.If you like shows, that have a little bit of everything and especially a lot of emotion, this one might be for you. Most of the time it's very romantic, funny and dramatic.",9
East Asia,"I am not a big fan of Korean drama
. However this is stunning. I keep watching it and finished just in 3days. Two lead actors are stunning and the story is out of the world it is totally brand new.I hope to have season 2 even if there is no plan.",10
East Asia,"Absolutely fascinating mixture of comedy and drama, action and romance. Chemistry between the leading characters works perfectly, makes everything believable, while one can only enjoy immensely the subtle humor and the irony surrounding the overall conflict of two completely different lifestyles and cultures.",10
East Asia,"I LOVE THIS SHOW! I can only echo what everyone is saying about this series. The superb cast, the clever and heart-rending story had me on the edge of my seat for 16 binged episodes. My face hurts from smiling and crying so much.My only complaint is a technical one--the non-existant and quickly-disappearing subtitles although the acting was so good I could figure out the story as anyway.",10
