Region,Review,Rating
North America,"With each episode, we were drawn in more and more. Our favorite genre is suspense, thriller or action and this series checked all the boxes and then some. There is unpredictable action and intrigue consistently in every episode. The cast is a perfect mix of seasoned actors, as well as a few that are brand new to us. The two main characters are our favorites and I think they work very well together. So well, that we plan to watch other shows they are in just so we can see more of them. We were so hooked that we couldn't wait to watch the next episode and ended up watching the entire season in one day. This has become the series I will be watching on a loop, until I know it by heart. ??. Can't wait for season two!",10
North America,"This show has a solid and intriguing storyline. However, it is weighed down by acting performances by the females which would embarrass community theatre actors.A young FBI agent who is saddled with a negative family history is assigned a desk job in the White House monitoring a phone that never rings. Soon, he receives a phone call which places him in the middle of a scandal with connections to the Oval Office. He teams up with an unlikely partner, and it's unclear who they can trust, and whether they can trust each other. As the story unfolds, we discover espionage, blackmail, murder, and treason.",7
North America,"The Night Agent"" is an incredibly engaging and thrilling TV series that will keep you on the edge of your seat from start to finish. The storyline is intricately woven and the pacing is perfectly executed, making for a truly binge-worthy experience. The show is filled with twists and turns that will leave you guessing until the very end.... Good story, engaging screen play and good action.. Very good series. Overall, ""The Night Agent"" is a must-watch for anyone who loves a good action thriller. The series is expertly crafted, with stunning visuals, a captivating storyline, and a talented cast that brings it all to life. If you haven't already seen it, I highly recommend giving it a watch!",10
North America,"Wow, this is the new ""hit""? If so, it makes me really sad. The story is extremely dumb and implausible and makes you laugh, the dialogue is stilted and cringy, the acting is mediocre, and that is putting it charitably. The leads have no charisma to speak of, especially the man who is supposed to be an FBI agent. I am amazed that this got made at all, and I really cannot believe that people are willing to watch it, and not only that, they are apparently enjoying it. Well, to each their own, but if this is supposed to be the new standard, I am truly dismayed. We are surely capable of producing infinitely better television than this sub-par nonsense.",3
North America,"I just finished watching the The Night Agent. And I must say I ReAlLy enjoyed watching this short series. I've been enjoying watching these short series, they don't drag out and there is usually bang bang bang action like this one. Action action action or something awesome awesome. This one is really worth watching it is full of action it really gets your emotions going on you before you know it you're shouting at the TV and you get really dry and then the acting is excellent, the actors didn't excellent job, The director did an excellent job as well as well as the production team. I was very impressed with how much went into this short series. And I would recommend watching this short series. Now if this is written right this could easily be made into a new series/movies that could become the new James Bond, Night Agent.",8
North America,I recently watched this series and can't get my head around how incredibly predictable the whole thing was.That being said I was able to watch the whole thing which makes it better than a lot of things I've tried to watch recently.It could of easily been a couple of hours shorter and still made the same impact.The acting was rather hit and miss. Or maybe I just didn't understand why everyone was always super serious. Yes I understand the tone of the series was a serious one but hardly anyone ever smiled. It had subplots that weren't fully explained and characters making decisions or choices that had no logic. Conversations seem to have been inserted to up the running time.I should add this isn't the usual sort of thing I watch so maybe other people will enjoy it more than me.,4
North America,"It had the same writing and acting style of a Power Rangers movie, it actually reminded me of that series when watching it. It was so ridiculous I can't believe it has good reviews. The bar has been raised with TV this century, some amazingly well written shows. I can't understand how this wasn't laughed at.I could go on and say the acting was shocking ( it was) but it wouldn't do justice for the writing . This makes Homeland look like Citizen Kane, yes even the last few series when it had almost become unwatchable.Netflix do some amazing documentaries but seem to cut corners with tv shows. I understand a second series has been commissioned, that'll be a mistake. Forget this and just watch Succession and if you've already seen that then watch it again. This will be a waste of your time unless you enjoyed Power Rangers, if you liked that you'll like this.",3
North America,"I can say that I generally liked the series. It was a quality action-police series and the acting was quite successful. However, the fact that it resembled the Jack Ryan series in some parts led me to some criticism.The plot had a structure that was difficult to understand at the beginning. Some knots should have been untangled beforehand to make it more fluent. The series did not have a good start, but the fluency began in the middle scenes and was particularly good in terms of unpredictability in the last episodes.I liked that the cybersecurity scenes maintained their consistency within their own structure, rather than having Hollywood fakeness. However, I cannot say the same about color dynamics. Dark scenes were not easily understood and this detracted from the series.In my opinion, the fluency of the action scenes could be increased a bit more. I noticed some careless scenes, which also bothered me.In conclusion, the series was successful for me, but it could have been better in some points. Congratulations to everyone who contributed.",8
North America,"Unlike many movies and shows I've watched recently, Night Agent was able to capture my attention and draw me in. I wouldn't blame everything I've been watching, it's more that I've been getting tired of over the top cliché and predictability.Does this show have that? Yes but in low doses more towards the middle/backend after you've been sucked in, The beginning episodes are fantastic, very well written 10/10.The middle and backend episodes are decent, definitely a drop in quality but they can keep you invested in the story - think subverted expectations but in a good way while eating a double cheeseburger with 6 extra slices of cheese.Final episode was definitely a step back towards amazing and is enough to have me invested in season 2.If you are unsure about watching this show just watch the first couple of episodes.",8
North America,"I am not a big fan of action shows - the fighting and stunts wear me out - but The Night Agent is a big exception. I love this show. The plot is easy to follow, not convoluted like many in the genre, yet suspenseful and in the end very satisfying. It has that rare feel-good quality, as you root for and are fully invested in the good guys - who are all, by the way, three dimensional. And the ensemble acting is flat-out terrific. My favorite performance is Luciane Buchanan's nuanced and down-to-earth characterization of Rose, and my God is she pleasing to look at! I eagerly await more seasons of The Night Agent. Netflix hits it out of the park with this one!",10
North America,"Aside from gabriel basso it's really bad acting especially luciana buchanan she's just terrible and while there is action but it's so predictible that it's boring, and the story itself we have to wait end ep 2 to have new info from what we knew beginning ep1 so not exactly fast paced show imo.There are also flashbacks if that's your thing ok, but every beginning of episode is a bit much
Could have been a great concept but it feels like they wanted it to cost so little that you can see and feel the cheap in every aspect of it whether it's the intrigue or the acting ,..., nothing feels like much thought has been put into it.",1
North America,"This series might be worth watching if nobody else has a TV series or film about a threat to the US President. Unfortunately, there is some superb entertainment in this genre and by comparison this fares poorly. The main characters (Peter and Rose) are played by likeable actors, as is the Vice President but the rest of the characters seem two dimensional, especially the White House Chief of Staff and the two main assassins. This is no ""Designated Survivor"" or ""House of Cards"".We did stick it out to see if it improved but ultimately felt that we had wasted our time and cannot recommend it. A pity as it has clearly been made with a high budget and attracted a top spot on Netflix.",3
North America,"Started watching this because Shawn Ryan has been involved with some of my favourite shows, and kept watching it in the hope that it would get better... but it got worse and I ended up watching it to the end just to see how bad it could possibly get.The first couple of episodes are disappointingly generic but you can kid yourself they're just laying down the basics so they can be twisted or subverted later. That Vice President who seems so devious and fascistic, obviously he's going to turn out to be a good guy... Nope. Those quirky assassins are going to turn out to be more than just cartoonish psychopaths with bad wigs... Nope. The good cop who shows a photo of his kid isn't going to get killed soon after... Nope. Every cliche is methodically checked off, every bit of sub-24 technobabble about comms and servers brought up, every firearm dependable and infinitely loaded until a fistfight would look better...The only cliche that didn't appear was the one where a bomb is defused with one second left on the timer. Every bomb that was set went off. So there was that.There were more holes in the plot than plot. Like how a convenient floor level hole that the VP's daughter kicked in the fake wall in the shipping container revealed a four character code that identified where she was. Surely it would be too dark to see even if the container was helpfully labelled on the inside six inches from the ground...And yet I watched the whole dumb thing. Why?",2
North America,"I had lots of hopes for this series. The first two episodes were very good. But, as with almost all American made spy series, it went to mush. I really think American writers/producers have no clue to what reality is. The acting is okay. Cinamatography is very good. But the script is horrible. After the first episode, it went down hill. As you watch, you litterally can see the flaws in that it would never happen in real life.Why is every kid in American cinima pissed off, self-centered, selfish, etc. Are there any good kids out there? Rose starts out good, but after the first episode, she's a btch, stupid, no common sense. After the second episode, she's an expert in the field. And Peter just gets dummer and dummer. And if that lady was so stinkin good at throwing a knife, why'd she miss?I'll finish it, but not worth it if you haven't started it. Just poor writing. If you like this kind of show, watch something from England, Sweden, S. Korea. America just puts in to much junk and stupidity.Thank you for your time.",5
North America,"This show has everything-it's the whole package! It kept me guessing and on my toes the whole time. When I thought I knew what was happening a twist would come and i was the definition of the Leo pointing at the tv meme. I just hate that I have to wait a while for season 2! I haven't been this entertained or Into a show in a while. I felt like it was well written with great characters. It didn't feel contrite or like It was trying too hard. It was a wild ride and I'm here for it! If you want something exciting with intrigue and not overkill on the gore and Sex, this is the show for you. Just be prepared for a lot of random f bombs!",10
North America,"Not every TV series has to be deep and/or re-invent the action/thriller genre. This is neither of those things, but the episodes fly by in a heartbeat with non-stop entertainment. The plot is one of those ""Some high-powered Americans in charge are up to no good and will do anything to do what they want and keep it all secret"" shows. It requires -- and has -- a person or in this case a pair who stumbles across a conspiracy. At the highest level. Who's involved? Who's not? It keeps you guessing while our intrepid duo earnestly figures it out. Along the way, we're introduced to a number of interesting characters, most any of whom could be up to no good.Kudos to the writers for creating a number of strong women who aren't stereotypes of anything really, but just people, some in positions of power, some not so much, who happen to be women. The exception to that is one main character who's pretty-much the stereotype of a deranged female assassin. But no writing's perfect.So put away your logic and disbelief and just enjoy this! It's a good one.",9
North America,"Very cheesy, lots doesn't make sense but it was somewhat entertaining! Not much more to watch I guess! Beats watching paint dry! Also they could have made an effort and hide the BC Lions logo in episode 7! Was not too hard to guess who the bad guys (or woman) are! Acting was ok, some lacked direction and over played it! I ended up watching it to see how it ends! But I still don't think it deserves a 1 on 10! I have to admit that the dangerous killers are a bit laughable but still was ok! Could have been 4 episodes with a better script or screenplay writer! Someone called it the American bodyguard... that is a bit far fetched! The bodyguard was way better!",6
North America,"There is almost nothing believable about this story. The notion that a White House Chief of Staff would be involved at all in an FBI operation started the downhill slide into what becomes a total farce. Nothing about the actions of the elected and appointed officials makes sense at all. And the civilians? Well, they should have stayed at home.In addition, there are countless subplots that further strain a viewer's willingness to continue watching. It's just too much for anyone to care about.Finally, the acting is for the most part an insult to the SAG. The VP role, in particular, is so badly acted that one has to wonder if anyone in the crew noticed this show was a waste of resources.Entertaining? Yes, to a degree. It's not a total waste of time but don't expect much.",2
North America,"Domestic intrigue. Good action scenes with very likeable lead characters. Nicely convoluted plot but not overly so. Good supporting characters. Altogether a fun series. If you like edge of the seat moments that are not too silly, this series is for you. One of the best of its genre. All the actors are believable. We are looking forward to a second season. I have to write and write and write. Otherwise they won't publish this review so I'll just reiterate, but you should stop reading about halfway through. Good lord, still not enough words. Very enjoyable and exciting series. Enjoy, enjoy enjoy.",10
North America,"As other reviewers mention, this is not a big budget production. All the lead characters are decent actors with the exception of the actress who plays Diane Farr. It's possible that Diane Farr's character was meant to be annoying ... if so, the director succeeded.The plot grabbed me right away. I wasn't sure who the good guys & bad guys were for several episodes ... and kept watching to find out. I appreciated the character development. It's important to me to be able to root for the heroes & boo the villains. I was also grateful that the shoot 'em up scenes were kept to a respectful minimum.The cinematography was good and the pace, for me, was just right. It's the perfect series to curl up on the couch with the remote during a weekend where the outside weather is dismal.",8
North America,"This was a good show, never read the novel but I always liked spy thrillers and any good shows related to law enforcement, counterterrorism, military, etc, and this is an exciting show but it's predictable and not very memorable. I think all fans of the genre will enjoy this show but not something we'd watch through multiple times. Get me binging though! The main character being a low level FBI agent who somehow gets thrown under the bus is odd, especially when he seems to be extremely talented and overqualified for being a low level agent, kind of like a Jack Ryan style G Man thriller but the action was awesome and the acting was good I think.",8
North America,I would like to tell anyone reading this review that this is an unexpected gem and honestly a really quick binge watch. Excellent quality of story and filmography. Solid story with a real world feel to it and unexpectedly compelling storytelling not in any way the normal streaming fare. I watched ten episodes in two days and wish for a second continuation. The two leads are unknown to me but I imagine we'll see them again. Really even then agnostics are well acted and they are many. The various depictions of the president and the vice president are well cast as well as the daughter of the vice president and various people portrayed as white house support staff. Without spoilers just go watch. Really really good stuff.,9
North America,"This could have been so much better if the writing and the scenario were being carefully though over. The acting is also bad and the chemistry of the leading pair, not existing. The reaction of the leading girl when her aunt and uncle dies, is just stupid. She does not ask to see them or even appear remotely distressed. Or later when one of their friends die, again they seem unhappy about it but that's as far as it goes. Just rlly poor writing and dialogues. Watch the bodyguard or even the other one with the lawyer , name I can't remember, which are bot much better. Anyway, if you have nothing better to do, ok watch it. Otherwise don't bother. I'm rlly surprised by the other reviews. I mean even the motive behind all this. Ok I don't like this terrorist guy, so I'm gonna hide his murder by killing 3 blocks of innocent people. And this from the almost highest ranking in the government. Not good.",5
North America,"We really wanted this to be a decent series since it's been pretty slim pickings for a while...but this is just meh. It actually feels like maybe the whole thing was written by AI. The plot seems to have a high school level of law enforcement understanding and the script just had no substance. People don't talk like this. They don't interact like this. And everything about the DD of the FBI was nonsensical. There's so many brilliant books out there that would make amazing series if done right, how do they come up with this flimsy cheap content that requires you to switch off your logical mind.",6
North America,"Netflix, in its earlier days used to make good movies and drama series. House of Cards is a good example. It also licensed excellent tv series like Revenge so that we could watch them without commercials. That was the biggest value proposition for me. Now, Netflix is trying to create originals, most of them are pretty bad full of explicit sex, drugs, and f words. The Night Agent is an exception, excellent story, well produced and directed. Many of the originals have actors who do not belong in the script but are there to satisfy diversity. Korean, Northern European, some other foreign shows are an exception.",8
North America,"The Night Agent is Superb! My husband and I watch it every chance we get! I do so want to slap some of those people into next week! That Maddie Redfield! Uugghh!The actors that play Agent Sutherland and Rose Larkin really did a great job! You could believer this is really happening to them!The killers, the chases, the teamwork; it all pulls together to create a show we just love watching!I'm really looking forward to finding out what the Enemy wants and what can be done to prevent it.I'm really glad they found the baby that had been stolen! What a blessed thing!Can't wait to see what happens next!",10
North America,"I'll be honest and give it to you straight - whether you will find it half decent or not depends upon what exactly are you looking for to watch - something that should be enough to keep you engaged to kill your boredom, or something that needs to be very logical and up-to-the-mark so that it leaves you dazzled?As for the first option, it's a green. Watch it, you'll enjoy it. The leads did okay, the storyline is okay (it's not GREAT but it does manage to change the character you suspect quite a few times), and you'll even find the ending decent.However, if you're more on the side of the second option, I'm afraid you may find various faulty logic-induced situations that might annoy your analytical mind. Therefore, you might not enjoy it that much.Nonetheless, some episodes are better than the others, and overall, it's still quite a thrill-watch to sit back and enjoy.Happy watching! :)",7
North America,"Your usual FBI show.Some TERRIBLE acting, laughably so... along the lines of SyFy quality of acting. There plenty of enjoyable action & quite predictable twists. This is an ideal show for some passive viewing, when you're mindlessly scrolling social media, cooking, cleaning or doing anything else. It does not require your full attention. In fact, right now I am writing this review while also ""watching episode"" :)These types of shows have their place. It will not change your life and you will not be dying for another season, but you will have a clean house, some cooked food, maybe even a sourdough loaf AND be up to date on your social media feed!",5
North America,"This can be done right, like State of play, Bodyguard or Slow horses, but Night Agent is far far from that.The writing is cringeworthy and the acting is flat. The observant viewer will figure out who the traitor is in the first two episodes and that leaves you with 9 long episodes to suffer through. A major government conspiracy is discovered through a Google image search. That's how intricate the plot is. The two protagonists are about as interesting as a pair of cardboard cutouts whereas the main villains are oddly unhinged.The only reason I finished the show is because I was home sick and didn't have the bandwidth for something more complicated. But if you're not knocked out by the flu, don't bother with this embarrassment.",1
North America,"Terrible language. Bad writing. But why is everyone saying it's so awesome? I must be missing something. It just seems lazy and unnecessary to have all the dialogue loaded with swearing - sometimes when it doesn't even fit.Pros: Good chemistry with leads. The lead guy is super handsome and it made me look up his profile to see what else he had been in. Decent storyline.Fast moving and a good pace with the storytelling.Good creepy vibe with the couple that is stalking the girl - they are pretty good at acting the part of bad guys.Overall good but even if I could watch on Vidangel They would have to bleep out every other word!! Look all I'm saying is if Bourne identity can pull it off, the night agent should be able to as well.",3
North America,"I enjoyed this at first, but it couldn't sustain so many episodes. It should have been a single film or much shorter series - 5 episodes maximum. I liked the two lead actors and look forward to seeing them in better productions. Here their roles were a bit superficial. More back story and some hanky-panky would have been beneficial. The bad guys were pathetic, as was their plot. I'm still not sure what they were up to. There was not a single scene with Hang Chau that I bought into her character. Just looked like somebody that strolled onto the set wearing a weird wig. Too bad, because I like women in strong roles -such as Chief of Staff for the President. Opportunity lost.",6
North America,"Acting is bad
Need better actors
Some scenes I laughed at bc the acting was so bad.Acting is bad
Acting is terrible.Acting is bad
Need better actors
Some scenes I laughed at bc the acting was so bad.Acting is bad
Acting is terrible
Acting is bad
Need better actors
Some scenes I laughed at bc the acting was so bad.Acting is bad
Acting is terribleActing is bad
Need better actors
Some scenes I laughed at bc the acting was so bad.Acting is bad
Acting is terribleActing is bad
Need better actors
Some scenes I laughed at bc the acting was so bad.Acting is bad
Acting is terribleActing is bad
Need better actors
Some scenes I laughed at bc the acting was so bad.Acting is bad
Acting is terrible.",1
North America,"I'm not sure what everyone expected with this show, it was super enjoyable. Fleshed out villains who could blur the line, solid actors, characters you could root for.The action begins 1/4 through the first episode and doesn't conclude until 3/4 into the last episode. Once it starts going it does not let up.The series held my attention through out, and it was a fun, entertaining ride. I was surprised how much I enjoyed this series as I tend to enjoy more cerebral series'.This won't be for everyone but if you are seeking an action packed conspiracy thriller that leaves no stone unturned and thoroughly entertains, then look no further.Highly recommend!",9
North America,"It's been a while since I've seen a show that had me watching several episodes one after the other. This is an entertaining adventure that features an FBI agent who ends up working together with someone who has been targeted by unknown bad guys. Each episode they work together to investigate the mystery surrounding the events of the first episode.It might seem like there are some coincidences or character introductions that don't have anything to do with the main plot at various parts, but it all comes together in the end. It has a diverse cast but it's not woke trash like so many of the other shows that are on Netflix. It's just entertainment without an agenda.",8
North America,"As someone who served as an Army Officer and now works in the intelligence community, I finished the last episode, and my only thought was ""I really enjoyed that."" No, it's not the most groundbreaking political thriller, but it's complex enough to keep you guessing, the characters are engaging, the story is fast paced, and there's very little wasted time (everything has a purpose). When I had the time, I always looked forward to the next episode, and I was never disappointed.One of the subtle elements that I perhaps enjoyed the most is there's really no ""damsel in distress"". All of the characters have their own unique attributes, and all of them can pull their weight based on their specific roles. As a consequence, you get attached to all of the main characters in different ways, and it draws you in to the deeper story.",9
North America,"FBI agent who uncovers a devious plot within the White House and has to race against time to save the world. Of course there's a girl helping him, whom he rescued from assassins. Subplots include a mystery about our hero's father, problems with the VP's daughter and some secret service agents who are on the side of right.It is all incredibly formulaic and predictable, but the script isn't too bad and there's plenty of action for those who like that. The main problem is that the lead actor, Gabriel Basso, puts in a subpar performance, quite wooden and unconvincing. Most of the rest do a serviceable job.Ultimately it's 10 episodes of reasonable entertainment which doesn't require a single morsel of cerebral effort from the viewer, and you know exactly how things will turn out. This genre has been done much better in other series, but then again also much worse. 6/10.",6
North America,"So as the episode begins in the first 5 min you'll feel like they are trying to create a character with all the goodies I mean an agent with troublesome past but still happy which in real life is not the truth and agents mostly have a stressful life in reality. Again an agent which is still young but has kind of no weak spots, so it might seem like they are just throwing some action adventure mix story just to get it entertaining.You might want to close it eventually but if hold on to then it gets a little slow paced and at some point interesting and then you'll want to carry on. Some of the story part you'll find logical but others not.The show is not the worst but if you are hoping that it ticks all ingredients of a good NETFLIX spy story, it doesn't.Still it's good to watch if you have nothing else better than this, it won't get you bored at all.",6
North America,"I don't know who came up with this darkness effect on movies and TV shows. But even when it's dark in the daytime, it's hard to make out what's going on sometimes and the night scenes are even worse. This is just too darn dark, dark dark. I think it distracts from the action question I don't know who you contact or complain to about this production design. I would think the actors themselves wouldn't be happy with this kind of technique. I think it takes away from their ability to do their jobs. Come to the point that if it's a new thing and it's dark in the first episode, I will not watch the rest.",6
North America,"Ok the action is good and the script is good, it is a little stretched out 10 episodes is too much but it's watchable but..
Is that a way a lead actor is holding a gun? I mean where's the training? It's too obvious how he waves it around like what's wrong with directing these days?To the actess who plays rose, this is not acting this is pure annoyance actually, and did anyone count how many times she says ""My aunt and uncle"" ,. And what's with the serious face all 10 episodes if she didn't even cry one tear for her "" aunt and uncle""I'm worried about movies for this generation, we'll miss the great actors alot!",4
North America,"I can't remember who in the film industry once described a successful project, small or large screen, as one that causes the viewer to care about the characters in it. Of the millions of such statements I've heard this is the one that has proved to be most, and most often, true.I realize that fact once I've finished watching something I really liked and did happen to care about the characters.The Night Agent, is one of those.The premise is an effective hook. The action is consistent and almost immediate with few slow spots. Some characters are not who they seem which makes for some healthy ambiguity that keeps you guessing.The Night Agent is for those of us who love conspiracy/action flix involving underdogs who are expected to accomplish overwhelming tasks against bigger, badder, diabolical foes.It wasn't perfect. It's the first season. It's surely gonna have another and that's a good thing. A good thing because we'll get to see the newest Night Agent come into his own. And being the insomniac that I am, I'll probably watch the next season without a break like I did the first.Look forward to season 2...",9
North America,"So i just completed series 1 of the night agent. From the first episode i was hooked and wanted to know what happens next. Another way i measure whether i am being entertained or not is if i look at my phone when im watching something. For every episode on the night agent my phone was never taken out of my pocket.Excellent acting- excellent action!! I would not take notice of the other reviews stating about logic or real life spy stuff.. calm down mateys its fiction... Jeeeez!! Anyway as i was saying, there are likeable characters in this series (except agent arrington, she was annoying andddd everyone else played their roles to perfection.Trust me just watch it... you wont be disappointed!!",9
North America,"The first two episodes are what really make or break a TV show. As of the first episode, I can't really say I enjoy this show at all. I mean, any sort of show that involves government espionage and double agents really seem predictable or can't be executed just right. And this is no exception. This show throws logic and character development out the window.The problem I have is that these characters don't feel all that interesting. One agent is put on night duty answering calls that rarely occur because of an incident that wasn't his fault, and he has to protect this lady who apparently knows something that would get her killed by federal agents. This doesn't make things any bit better because the main assassins are a couple, and boy are they absolutely cringy to watch sometimes. I don't give a damn about some awkward romantic evening and also being on call to some corrupt agent giving them assignments.Worst of all, the acting was above average at best. I'm not acting expert but every delivery felt kinda dry. I'm not the one to say how to portray an FBI agent any better than what the actors could do but there's certainly a ton of room for improvement to make agents not feel static like they're directly reading off a teleprompter. Again, the antagonists as well; really weirdly played out. A couple being trained assassins just doesn't fit for being a serious show.As I said before, this felt predictable. It's like I've heard of this espionage plot before. Because of this, it just made this show meh. Good disposable entertainment from your dear friend, Netflix. Watch if you want but don't think that this is a ""must watch"" show anytime soon.",3
North America,"Yeah, I did want to like it... And I actually did, for an episode or so.The storyline isn't totally unique, but its fresh enough, and there's a slight new angle. The sets are great, the location shots are cool... The action - yeah!It's the acting, and the writing, and the bad acting trying to deliver the bad writing while trying hard not to fall into a plot hole... (hah! I couldn't resist)I think it's easy to get wrapped up in the action, Its good, and there's a good amount of it. But, when you're wondering about the bad guys smoking out the cabin, you don't realize how totally nuts it is to have the good guys 30' down the road when the bad guys exit.The show tries to leave you in that state of ""well, maybe the postman did it with the fire ax!"" but you instead realize that you're supposed to be feeling that way, than actually feeling that way.Casting... Yeah, nah. I think a bad cast has a chance with a good script, but a bad script just keeps a bad cast in 4-point movies.",4
North America,"It's incredible how many 10 reviews are here.After watching I'm wondering if they are actual reviewers (if they are the future is dark).There's absolutely no logic, you can find very big mistakes every few minutes in every episode.The mistakes are not only on logic and continuity but also makes no sense in comparison with real life situations, protocols and decisions (that even the dumbest person would take).I've read other reviews like the one you are reading now, and thought it can't be that bad, well it is that bad.Oh. I almost forgot acting is quite bad also, not credible but that is not the worst. The worst is the bad script, the lack of sense of the plot and the incredible numbers of unreal situations.You can ve doing something better than this show for sure.",1
North America,"This show manages to be really entertaining well having a jumbled mess of a plot. I really like the concept, but the execution is crummy. The worst part of the show though is just how predictable it is. Everytime a new character was introduced you could just immediately tell if they were good or not. I'm not even joking everything feels as predictable as a children's book. The show goes back and forth between deciding the real reason they would be gong after her along with a bunch of other things. Also this is a pretty minor detail, but you're telling me these people are highly trained, but the fight like if you grabbed a crowd of people out of a coffee shop.",5
North America,"Young FBI Agent Peter Sutherland was the right man in the wrong place when he managed to prevent a terrorist atrocity on the Washington DC Metro. A year later he is approached about a new position; he is to sit in a room in the White House monitoring a phone that 'never rings'. Rose Larkin is a young cybersecurity entrepreneur who is staying with her aunt and uncle. She hears them talking about somebody who can't be trusted in the White House. Shortly afterwards two assassins attack the house; Rose's aunt and uncle instruct her to flee to the neighbours and call a phone number. She does; it is Peter's phone. The two of them are about to be catapulted a deadly conspiracy that will see them forced to go on the run as it becomes clear that there are few people they can trust. Elsewhere somebody appears to be plotting something involving the Vice President's daughter.I thought this was a solid thriller with a good premise. The opening scenes are explosively exciting and the action rarely lets up for the rest of the series. Peter and Rose are fine protagonists and the supporting characters are good too; notable amongst these are the two assassins who are after them, the VP's daughter and the two Secret Service Agents protecting her and the White House chief of staff who is the only person in authority Peter trusts. There are plenty of twists and turns throughout the series keeping us wondering just who can be trusted. It does require some suspension of disbelief, as do most series in this genre. The cast does a good job. Too many series leave without wrapping up enough plot lines in the hope of getting a second season; thankfully this nicely resolves all the key issues but still manages to end in a way that leaves the possibility open for more. Overall I'd recommend this to fans of the genre.",8
North America,"The trailer let me know that this wasn't going to be up to standard but I gave it two episodes only because I saw Adam Arkin's name on list of directors. He doesn't choose projects lightly. The pilot showed some promise but in the end it's a weak, American TV script. Just not up to snuff for prestige streaming TV, in my opinion. And I know this dude can write from The Shield which, in it's prime, was excellent. Although come to think of it, that story became more and more ridiculous as time went on. This is over-the-top implausible the way ""24"" was. If I can't suspend disbelief why am I watching?! Yes, espionage thrillers are very difficult to pull off but streaming services, in general, get the very best from around the globe. Fauda, Kleo, Bodyguard...it's in the writing! This was phoned in and looks like it was put together during the pandemic with no money. I bailed after the 2nd ep. I couldn't even wait around to see if Adam A could turn out a decent episode.",4
North America,I managed to only sit through the first thirty minutes as the script was so bad and the actors didn't really get a chance to grab my attention.The typical American drama/spy series with all the 'pretty people' also makes truly unbelievable.Was really looking forward to a good new series to watch and was totally disappointed.This story seems to get re-made every couple of years.Would be good if they could come up with something new or original for a change.I've been watching so many great British Television shows recently that any of the American ones just don't seem to be able to come up to the same standards.,2
North America,"Excuse the non English speaker...
I never wrote a review before, but this show puzzled me enough to share my opinion about it.The story itself seems very interesting and captivating , but the execution is really bad. There are gaps in writing, there are completely illogical situations, the conversation is cliché on cliché, the music is...B production material... the acting... oh my. There are some decent performances (the villains mostly), but the main characters, especially the computer programmer Rose is to be laughed at sometimes.Despite all the above, to my own surprise, I binged it. The main character Peter Sutherland was mostly convincing, the two mercenaries had interesting personal story going on, and there were few other entertaining moments that kept me wanting more. I read that second season is planned... hopefully with budget better used and more convincing acting.",6
North America,"Like some other people it seems I also watched this show on a whim, knowing nothing about it and expecting a fairly standard political thriller.Well it was standard in some ways, but it had a fresh and unique style I thought, very gritty and convincing fights and a great chemistry in the duo of the main characters who both showed a lot of energy. I liked the quirky oddball assassins too.I noted that Luciane's plucky female lead ""Rose"" adjusted rather too easily to the dilemma she was thrown into, but I found myself hugely entertained by the gutsy way she was always jumping right in to help in the fights. Gabriel Basso was wholly likeable and despite the occasional inconsistency in the cast there were moments of truly skilful acting all around, and snappy dialogue.Again, there was something about this show that was really easy to enjoy - I suppose it's not great art but it sure was a fun watch, and I'm already looking forward to season two.",9
North America,"I didn't have high expectations, and that helped me enjoy this easily watchable series. From my point of view, it's a well executed action/thriller series, with nostalgic characteristics.With a few exceptions, there is a lot of decent acting and fairly executed scenes. It managed to keep me interested, even though there were some predictable parts of the storyline. That's totally ok, as long as the writers are not pretending otherwise.I'm happy that Netflix has finally put out something that is simple, yet enjoyable. Would willingly watch another season, and hopefully the style and identity of the series remains the same.",7
North America,Peter Sutherland..first thing that comes to mind is 24 Jack Bauer (Kiefer Sutherland). Love watching spy and espionage type shows this one is for you. I was hoping it would be similar to 24 with more seasons and episodes we'll see if that happens as I am finishing up episode 10. Peter and Rose played there roles well. Show has a lot of action and and a solid story line. Excited to see what's to come and hope it gets renewed for season 2. I haven't checked yet.Everyone have a nice day and be kind to one another. Thanks for reading my review! God Bless America! We are all one human race love you all.,10
North America,"This is a really good show. The acting is great and the storyline is superb. The characters in this show are multi faceted, even the supporting actors that play the assassins - I really felt for them when watching the parts that the woman assassin wanted to get away from her job and have a family like other normal. I'm really pleasantly surprised to see that aspect of the show, because usually the bad characters are just one dimensional. The relationship between the two leads is really natural too, nothing feels forced. Love the portrayal of Diane Farr the chief of staff character. She's also pretty impressive. All in all a really great show. Super excited for season 2!!",10
North America,"This will be very straight to the point. The lead female protagonist is played by a very wooden actress. The lead male protagonist isn't exactly the most exciting actor either but he shines by comparison.Robert Patrick and Hong Chau give weight to an otherwise unsteady cast.Each episode's screenplay, such as they are, aren't probably treated by the director to make the dialogue at least try to work in a number of moments. Nonetheless these are issues that could also have been fixed in the editing room. The mistakes are as baffling as scenes where the dialogue is clearly written for the action to be fast, but what transpires on screen before us is mind numbingly slow - or vice versa.So to are there a lot of odd jumps that are either shoddy writing, shoddy editing, or shoddy direction.Is this show watchable? Sure. But only an idiot doesn't know what happens next.",4
